text,intent
Can you tell me how to instance status check?,instance_connection_status
Morning,greeting
Batas instans tercapai,quota_reached
Extend my subscription.,payment_extend
Could you plan message for later thanks,message_schedule
How do I will message blasting feature release thank you,feature_coming_soon
Akses chattea di browser,platform_cloud_open
Could you show me how to no more instances available.,quota_reached
Kirim berkas,files_share
I need help with how much does it cost please,pricing_query
I need to open the instances tab,navigation_instances_tab
How can I download group members?,group_export
Add new WhatsApp thank you,create_instance
Bagaimana caranya agar data saya aman?,security_privacy
"Tolong, apa cara terbaik untuk melaporkan pengiriman pesan",message_blast_status
Mohon kebijakan privasinya,security_privacy
Silakan buka Chattea di browser,platform_cloud_open
Ubah pengaturan instans,instance_edit
Tolong pembayarannya gagal,payment_issue
Periksa profil,instance_view_profile
Deliver text,function_send_message
Konfirmasi status pembayaran,payment_status
Can you help me save message template?,templates_create
Tolong cari kontaknya,contacts_filter
Can you tell me how to can the desktop app work offline thank you,platform_desktop_info
"Bisakah Anda menghapus instance whatsapp lama, terima kasih",instance_delete
Verifikasi nomor telepon,function_check_phone
How can I offline mode available,platform_desktop_info
I'd like to broadcast message thanks,message_blast
I'd like to show files page please,navigation_files_tab
Tolong bagaimana saya bisa cloud vs desktop,platform_compare
What's the best way to what's new?,feature_coming_soon
How to sign up for plan.,payment_subscribe
What's the best way to is chattea thank you,definition
Saya memerlukan bantuan karena tidak ada lagi instance yang tersedia?,quota_reached
I need help with download desktop app?,platform_desktop_install
Show instances page thanks,navigation_instances_tab
Bagaimana cara menjadwalkan pesan massal untuk besok pukul 09:00..,message_schedule
sing for me,out_of_scope
"Saya ingin mengirim SMS, terima kasih",function_send_message
Could you renew subscription thank you,payment_extend
Can you help me schedule message,message_schedule
Saya perlu mengatur url webhook ke https://example.com/hooks.,api_webhook_setup
Tentang apa Chattea?,definition
What's the best way to message delivery report please,message_blast_status
How can I prolong subscription.,payment_extend
Terima kasih atas bantuannya,gratitude
Terima kasih,gratitude
Bagaimana cara mendaftar Chattea?,account_setup
How do I is my instance online thank you,instance_connection_status
"Bisakah Anda membantu saya, mode offline tersedia",platform_desktop_info
Best practices thank you,general_tips
Send bulk message to 'VIP West Java'?,message_blast
Bicaralah denganmu nanti,goodbye
Tambahkan instance WhatsApp.,create_instance
Can you help me tasks are pending,tasks_view
How do I sign out from instance please,instance_logout
Tampilkan dokumen API,api_reference
How to mass message?,message_blast
Kirim teks,function_send_message
"Saya perlu lupa kata sandi saya, bantu saya login.",login_issue
"Buka kontak, terima kasih",contacts_manage
Cek 089213413 daftar di whatsapp atau tidak Mohon terima kasih,function_check_phone
I need to setup webhook please,api_webhook_setup
Saya butuh bantuan untuk keluar dari instance 'promo-1'.?,instance_logout
Sudahlah,cancel_action
I need to send a message thank you,function_send_message
Can the desktop app work offline please,platform_desktop_info
can you dance?,out_of_scope
"Bisakah Anda menunjukkan kepada saya cara mengunduh aplikasi desktop, terima kasih",platform_desktop_install
Bisakah Anda menunjukkan kepada saya cara memeriksa status pembayaran?,payment_status
I need help with filter contacts by tag 'prospect' thank you,contacts_filter
Masalah kode QR,troubleshoot_qr
Bisakah Anda menunjukkan kepada saya cara paket tersedia,pricing_query
Go to groups thank you,navigation_grouping_tab
Bisakah Anda menunjukkan kepada saya cara agar tidak ada lagi instance yang tersedia,quota_reached
How to upload file,files_upload
Pergi ke halaman utama,navigation_main_dashboard
Bagaimana cara menemukan kontak?,contacts_filter
How can I my instance disconnected—how to fix,troubleshoot_connection
Saya ingin mengatur pesan berulang setiap hari Senin pukul 10:00.,message_schedule_recurring
Bisakah Anda membantu saya mengubah pengaturan grup?,group_settings_edit
Akses tab file?,navigation_files_tab
Masalah penagihan,payment_issue
"Bantu saya menunjukkan tugas yang gagal, terima kasih",tasks_view_failed
Could you view all scheduled tasks? please,tasks_view
I need to show my payments thank you please,payment_history
Riwayat penagihan,payment_history
Could you password reset,login_issue
Lewati saja,cancel_action
Bisakah Anda menunjukkan kepada saya cara menyiapkan instance baru?,create_instance
what’s the weather on Mars?,out_of_scope
Dapatkan status koneksi instans saat ini.,instance_connection_status
How can I add instance,function_create_instance
"Bisakah Anda menampilkan log obrolan, terima kasih",chat_history
Hai,greeting
Could you show me how to best practices thank you,general_tips
How do I sort contacts,contacts_filter
Verifikasi nomor telepon,function_check_phone
Can you help me connect using qr,pairing
Hello!,greeting
Kiat pengoptimalan,general_tips
Tampilkan halaman penagihan,navigation_payments_tab
Confirm is number registered,function_check_phone
Can you list all api endpoints thank you,api_reference
I need help with edit contacts thank you,contacts_manage
Bagaimana cara membagikan brosur.pdf ke semua instansi.?,files_share
Payment options?,payment_methods
Aktifkan warmup akun. Terima kasih,warmup_enable
Bisakah Anda memberi tahu saya cara memeriksa status pembayaran?,payment_status
Saya ingin menambahkan kontak baru.,contacts_add
Tampilkan kemajuan tugas,tasks_monitor
I need help with is it safe thank you,security_privacy
What's the best way to best practices?,general_tips
"Saya perlu membuat akun baru, terima kasih",account_setup
"Bantu saya pergi ke pembayaran, terima kasih",navigation_payments_tab
Saya perlu membuat grup baru,group_create
Bagaimana caranya mengapa langganan saya tidak aktif,payment_issue
How to is warmup?,warmup_info
Bagaimana cara memperbarui secara otomatis?,platform_updates
Could you show me how to disconnect instance 'sales-1'??,instance_logout
Buka tab Instans,navigation_instances_tab
"Tolong, saya perlu mencopot pemasangan instance",instance_delete
Cara setting auto reply pada jam kerja terima kasih,auto_reply_setup
Saya ingin membuka tab tugas?,navigation_tasks_tab
Show my payments thanks,payment_history
"How do I enable warmup between instances a, b, and c..",warmup_enable
Setel pesan berulang setiap hari Senin pukul 10.00?,message_schedule_recurring
Bantu aku,support_contact
I need help with i want to subscribe please,payment_subscribe
What's the best way to set up group chat.,group_create
"Tampilkan semua instance dan status koneksinya, terima kasih",instance_list
Can you tell me how to download group members please,group_export
Send text to contact,chat_send
Baca percakapan terakhir dengan John?,chat_read
"Bisakah Anda memberi tahu saya cara membagikan dokumen, terima kasih",files_share
Show groups page,navigation_grouping_tab
Could you show me how to rename instance to 'marketing-01'.?,instance_edit
Tampilkan obrolan sebelumnya. Mohon terima kasih,chat_history
How to payment methods are supported please thanks,payment_methods
marry me,out_of_scope
Tolong rencanakan pesan untuk nanti,message_schedule
Bagaimana cara meningkatkan kinerja?,general_tips
"Bagaimana caranya agar aman, terima kasih",security_privacy
I need help with is it safe please,security_privacy
"Bisakah Anda menunjukkan kepada saya cara membuat versi seluler dan desktop memiliki waktu tak terbatas, terima kasih",pricing_instance_limits
Bagaimana caranya agar instance saya terputus—bagaimana cara memperbaikinya,troubleshoot_connection
How can I accepted payment methods.,payment_methods
whatever,out_of_scope
Recommended browser,tips_browser
Kelola kontak tampilkan semua.,contacts_manage
Saya perlu menunjukkan tugas yang gagal?,tasks_view_failed
Bagaimana cara mengelola file yang diunggah?,files_manage
What's the best way to monitor progress of bulk messaging.?,tasks_monitor
Saya perlu menambahkan file baru,files_upload
"Tampilkan semua pesan terjadwal, terima kasih",tasks_view
Tolong pasangkan dengan qr,pairing
"Bisakah Anda membantu saya mengatur obrolan grup, terima kasih",group_create
Sinkronisasi kalender,calendar_integration
Bisakah Anda mengedit nama instance,instance_edit
I need help with sign up for plan thank you,payment_subscribe
Bisakah Anda membantu saya meningkatkan langganan,payment_upgrade
cek adalah nomor terdaftar,function_check_phone
Help me internet requirements thank you,tips_internet
What's the best way to upload file,files_upload
Go to tasks thanks,navigation_tasks_tab
Saya perlu memperpanjang langganan,payment_extend
Halo!,greeting
"Bagaimana saya bisa mengamankan data saya, terima kasih",security_privacy
Tolong siarkan pesannya,message_blast
I want to send file please,files_share
Kirim 'promo hari ini!'ke +628111222333.Mohon terima kasih,chat_send
How can I what's new.,feature_coming_soon
Could you display profile info thank you thanks,instance_view_profile
Can you tell me how to payment status check thanks,payment_status
Could you show me how to change instance name to 'customer-support' please,instance_edit
What's the best way to instance limits thank you,pricing_instance_limits
How to mass message,message_blast
Bagaimana cara membaca percakapan terakhir dengan john??,chat_read
Api documentation Please,api_reference
Can you help me optimization tips thank you,general_tips
Saya butuh bantuan untuk menerapkan template?,templates_use
Apa cara terbaik untuk menyiarkan pesan.,message_blast
Hey,greeting
I need help with use api,api_reference
Bisakah Anda menunjukkan kepada saya cara membuat template baru.,templates_create
"Tolong bantu saya menampilkan tugas yang gagal, terima kasih",tasks_view_failed
Is 083217414 registered on whatsapp?,function_check_phone
Bagaimana saya bisa membuat versi web menyertakan 2 instance?,pricing_instance_limits
Bisakah Anda menunjukkan kepada saya cara menginstal aplikasi desktop??,platform_desktop_install
Mohon metode pembayaran apa yang didukung,payment_methods
I need help with update instance name please,instance_edit
Could you show me how to download member list?,group_export
How to i want to register?,account_setup
Bisakah Anda menunjukkan kepada saya cara mengelola file yang diunggah,files_manage
"Bisakah Anda mengunggah file, terima kasih",files_upload
Apa cara terbaik untuk menyetel url webhook ke https://example.com/hooks,api_webhook_setup
curse words here,out_of_scope
Akses tab file terima kasih,navigation_files_tab
How can I upgrade my plan??,payment_upgrade
Send bulk message to 'VIP West Java'.,message_blast
"Bisakah Anda menunjukkan kepada saya cara meningkatkan kinerja, terima kasih",general_tips
Could you show me how to share document.,files_share
Apa cara terbaik untuk mengotomatiskan pengiriman pesan?,message_schedule_recurring
